Name,Review,SkuInfo,Date,StarCount
Yen Y.,"口罩超级的薄…
之前在sh..pee买还比他好很多…
薄到好像完全没4layer😓",color_family:Black,30 Nov 2022,1
Y***a,Not 4 layers but 1 layer..disppointed,Color Family:Black,28 Jul 2022,1
N***.,"less one pack pink mask bought 6 packs pink mask but only get 5 packs, masks have strong chemical smell , poor quality.",Color Family:Light Brown,01 Aug 2022,1
B***.,"I bought a white mask and he gave it to me in black.

I didn't read the information either.

Keep asking me for photos, photos have been given, and then there is no message back.",Color:White,27 Jan 2022,1
Chuah L.,Buy 170 PCs of KN94 but received only 150pcs. short of 20pcs blue color. Why didn't you check before you pack? Very bad service order on 9/5 but receive on 22/5. It take so long at the logistics warehouse. Never repeat order from this seller,Color Family:Grey,22 May 2022,1
Phoebe L.,"poor service. sent 17packs instead of 20packs. when asked to refund for the 3packs, asked me to return the 17packs to refund for the 17packs (*_*)",Color Family:Grey,13 Apr 2022,1
fariha A.,seller teruk,color_family:Black,28 Aug 2022,1
Junyee O.,I order 5 pack White mask but I received 4 only.  I order total 19 pack I just received 18 pack. Last time I bought also less 1 pack.,color_family:White,09 Dec 2022,1
Tan S.,"The black color mask packaging was very thin and very wrinkled. I bought 5 bags of black color mask, found out 1 bag the plastic bag was rupture and all the inside masks was in wet condition. Really disappointed.",Color Family:Grey,26 Mar 2022,1
A***i,item x dapat,Color Family:Merah jambu,09 Jul 2022,1
P***.,Get coughing every time i wear it. Poor quality,color_family:Grey,07 Nov 2023,1
Shah A.,Seller bagi salah warna mask! pilih hitam dapat putih. dahlah kurier pun buat hal datang lambat.,Color Family:Black,02 Jun 2022,1
elsa P.,"missing the item, cannot refund money!
Now it's not that I don't want a mask, I just ask for a refund for the missing mask.",Color Family:Pink,30 Mar 2022,1
Sudarrshaan C.,,color_family:Black,24 Feb 2023,1
Khoo M.,你的口罩不好…弄伤人了…全部,color_family:Black,30 Aug 2022,1
wong,"packaging is lousy, this should pack nicely as this is for prevention of disease",Color Family:Light Green,19 Jan 2022,1
Chan,Bad,color_family:White,17 Oct 2022,1
Cheng L.,"what a shameful lazy delivery team.
left my parcels exposed to rain and theft 
he just drop my parcels at d gate.
ppl can easily steal as my hse is near school
if raining, gone la, feel like throwing hard d wet parcels directly at lazy NINJA delivery team
what a shameful thing! pls change Job if u lazy to serve customers.",Color Family:Headloop Purple,15 Jun 2022,1
Jessieyl,👎🏻mask nipis,color_family:White,16 Aug 2022,1
tan C.,Poor quality,color_family:Purple,05 Nov 2022,1
********452,masak ini nipis senang .....,Color Family:Black,21 Jul 2022,1
Molly,send me wrong colors,Color Family:Dark Red,03 Aug 2022,1
林***.,"Order 19 packs but only received 17 packs, chat with seller but seller not responsible and ask me to chat with Lazada agent. Seller should solves their own mistakes but not us as customer.",Color Family:White,25 Jul 2022,1
********463,bad. won't buy again.difficult to breathe. very thin layers. also fake brand,color_family:Ombre Gradient,04 Jan 2023,1
Ng K.,Already order 15 PCs black KF94 but missing 5 PCs.Now balance 10 PCs black,color_family:Black,10 Nov 2023,1
L***.,too small. ear pain.,color_family:Navy Blue,28 Apr 2023,1
chen V.,very thin,Color Family:Black,11 May 2022,1
Faiz K.,"Dah chat seller cakap barang tak cukup. The dia suruh request refund.. Esoknya dia gi reject refund tu. BAHAHAH memang sampah punya seller. Lagi satu, beli mask untuk dewasa. Dapat yang kanak2 punya. BAIK CARI SELLER LAIN. 😉",Color Family:Black,22 Nov 2021,1
H***.,low quality.very disappointed,Color Family:Grey,29 Mar 2022,1
Nancie K.,"The quality very*jialak* cheap price and come cheap thing 
No more next time",color_family:Black,30 Sep 2022,1
Kamal S.,Order lain dapat lain,color_family:White,08 Dec 2022,1
LEELA,Received with good condition👍👍👍👍,Color Family:Black,01 Aug 2022,1
俊富,give wrong colour with different price，ask to refund the balance then act like stupid，very poor and brainless seller，the balance give you nevermind ，pity seller like a beggar,color_family:Purple,23 Dec 2022,1
A***e,Colour very different.,color_family:Pink,17 Nov 2022,1
arina,Mask byk yg terbuka jahitan dari bahagian bawah dagu. Almost half of the bungkus tak boleh pakai.,Color Family:Black,27 Apr 2022,1
Minchian,"Mention above 4 later by actually only 1 layer, very poor quality",Color Family:White,14 Jul 2022,1
Maan,"I ordered 13th February,after few time reminder ,I received today.is it KF94 mask?how can this type irresponsible supplier with Lazada?I don't want use this lower quality mask.I will throw to dustbin",Color Family:White,20 Feb 2022,1
Tracy K.,"Very bad product, very thin",color_family:Grey,26 Nov 2022,1
Chin C.,"order number327918027019855: Ordered12packs of 10pieces per pack. Received only 10packs. 2packs of light brown is missing. Ordered pink, but received orange. Please replaced the two packs of light brown immediately. Called the supplier, but the phone number given could not be reached.",Color Family:Light Brown,06 Apr 2022,1
l***e,"欺骗顾客的商家说明口罩是4层收到货的时候是3层,中间铁片还会刺到脸 The merchant who deceived the customer stated that it was a 4-layer mask and received a 3-layer mask, and the iron piece in the middle would stab the face",color_family:Purple,31 Mar 2023,1
Gasthoori D.,I order 150 pcs bt I get 120 pcs only .I wan refund,Color Family:Green,20 Apr 2022,1
KOK M.,"Saya beli 12 bungkus, dapat 9 sahaja, lagi 3",Color:Purple,21 Mar 2022,1
Malarvily M.,missing 8 packets out of 22 packets i ordered... more 5 packets were wrong color.. didn't respond well to my msgs and not even an apology for the trouble caused to me...,color_family:Black,27 Jan 2023,1
1***1,very thin.. strongly smell.. delivery is fast.. but the product such a rubbish,color_family:Black,12 Aug 2022,1
W***.,The material is super thin. Not sure if it’s really 4 layer,color_family:Black,02 Sep 2022,1
TAN J.,,color_family:Grey,17 Mar 2023,1
IDAWAFA,NOT recomanded. VERY POOR quality. VERY thin product like tissue you use as a face mask.,Color Family:White,23 Jul 2022,1
Cheng L.,"please do not purchase fr. this seller.
Great cheater! Request Duckbill but received kf94
ini kedai banyak Tipu , tlg viral, bagi Lazada impose heavy penalty.Aduan Rakyat! ZERO star!!!!!",color_family:Light Brown,14 Sep 2022,1
N***.,the product description state 4 layer but the actual product looks like 2 layer only not much comment on the quality of the mask since what you pay is what you get. the only thing that is not acceptable is the strap of the mask is keep on broke. i think almost 5 of 10 will broke when u trying to wear it.,Color Family:Grey,06 Apr 2022,1
Hazizah M.,Saya nak warna biru nie warna ape dia hantar susah la penerangan xsama dengan barang nasib baik murah kalau mahal saya return balik dah la kerja xboleh pakai warna sesuka hati,Color:Light Blue,16 Feb 2022,1
Winifred Y.,"buy light blue, received is different colour.Oh no!!!!!!!!!!!!!",Color Family:Black,28 Apr 2022,1
Cindy N.,This is only only 3 layer instead of 4 layer.,color_family:Black,30 Sep 2022,1
chong W.,"very disappointing, no seal. where got hygiene.Terrible packaging.",Color Family:Black,05 Apr 2022,1
Jannice T.,"Items ordered and items received are completely different.
Seller not helpful at all when I enquired on the difference.
Delivery man just left parcel at door and didn’t press the door bell upon arrival. Mask low quality.
I am very disappointed with this purchase!",color_family:Headloop Red,13 Sep 2022,1
Gopala K.,Very bad qualities and not 4 layer mask. Cheap price comes with cheap qualities. Can be used for sake of using mask but definitely not for a protection reason.,Color Family:Black,29 Jul 2022,1
P***.,Get coughing every time i wear it. Poor quality,color_family:Purple,07 Nov 2023,1
emily,和网图不一样全部都像我现在拍的漏洞 很无语 质量也是差色差,color_family:Black,12 Aug 2022,1
1***5,"I order grey color 5 packet and white  5 packet  , white color come 5 packet ok , but grey color come 4 packet only",color_family:White,04 Mar 2023,1
aliamzad H.,colour's not ok,Color Family:Black,07 Dec 2021,1
P***.,Get coughing every time i wear it. Poor quality,color_family:White,07 Nov 2023,1
G***e,开过了,Color Family:Black,16 Mar 2022,1
Lyle A.,the facemask is too thin,Color Family:Black,18 Feb 2022,1
haslinda B.,short 20pcs ....boleh replace back 20pcs(2 pkt),Color Family:Black,08 Jun 2022,1
Loo T.,送货很快但是质量很不好，s的是厚的而这间店买的很薄质感很像纸巾一样。剪开来看是4 layer 但是我从没有看过如此薄的4layer,color_family:White,27 Oct 2022,1
S***.,bad quality and the mask is smaller than usual,color_family:White,20 Apr 2024,1
Khairul N.,beli 20...sampai 16 ja...,color_family:Black,04 Jan 2024,1
zaidi,"Beli 13, dpt cuma 12... tak cukup 1... sepatutnya kira betul2 sebelum postage,even xsampai 1 ringgit,tetap duit pengguna....",color_family:Dark Red,17 Apr 2023,1
Nava 1.,"Comfortable fit and stylish design,",color_family:Black,26 Jun 2024,1
1***7,only 3 layer.  cheat supplier.,Color Family:Black,10 Aug 2022,1
Torenzoil N.,,color_family:White,16 May 2023,1
Ann,Don’t buy even it’s very cheap!!! Poor quality! Easy to spoilt and every mask has a smell!!! Very smelly!!! Damn lousy product!! Wasted money to buy!,color_family:Black,29 Apr 2024,1
Noor A.,kalau nak jual biar jujur,Color:Navy Blue,24 Mar 2022,1
K***.,Received goods today..wrong colour seller..ordered 4 packs of dark green but received 3 packs of light green..the navy blue was different n lighter from the last order..packaged was opened n stolen..its was re-taped with a purple tape instead of the normal fully sealed..very 😥,Color Family:Navy Blue,17 Apr 2022,1
r***h,"saya order color black yang pi hantar color dark blue tu kenapa, ishhh la services teruk Sgt dgn mask nipisnya",color_family:Black,17 Apr 2023,1
K***.,"fake mask. this is not korea mask, but made in china. Btw, the mask extremely thin, not even 3 layers.
Terrible~!",color_family:White,25 Mar 2023,1
Jannet,"Tidak puas hati dengan seller sebab tukar warna mask sendiri tanpa minta pendapat saya.

Order warna putih tapi seller hantar warna merah dan warna coklat. 

Sedih rasa bila terima mask ni. Tidak puas hati langsubg",Color Family:White,12 Apr 2022,1
1***4,Sangat jarang.. 1 layer je.. ok xpe. berbaloi dengan harga.,color_family:White,16 Dec 2022,1
****1,Super thin!! Worst mask ever bought ! All the mask cannot use! Ban this seller,Color Family:White,28 Jul 2022,1
Hon L.,order qty 50pek .reiceved 49 pek only.,Color Family:Black,06 May 2022,1
Muhammad N.,barang ntah mna dia hntr..barang xsampai²,color_family:Black,04 Jul 2023,1
tai C.,收到货时已经被打开了，担心😟不知道这还能不能使用。而且送货时间太久了，有点失望😞希望卖家注意包装的问题,Color:Dark Brown,08 Apr 2022,1
linda L.,"I order 10x black 5x white
How come  received 15x black",color_family:Black,06 Jun 2024,1
N***.,"Actually, I don't like this mask. Benyek and not like the others mask. Fast delivery but no quality. I'm very sad and do not want to buy again in this store.",Color:White,17 Feb 2022,1
LoPohLim,Quality tidak memuaskan tali getah (telinga) amat pendek👎,color_family:White,24 May 2023,1
N***.,hati hati dalam membeli,color_family:Black,01 Jun 2023,1
Gs L.,"what the hack?
order white color, received all black?",Color Family:White,18 Jun 2022,1
Stella L.,"Total order is 35 item, but delivered 33 item 😓",Color Family:Black,20 Jul 2022,1
SITI P.,X sempat pakai ja putus tali gam x kuat,Color Family:Pink,30 Jan 2022,1
KL F.,"quality no so good. very thin layer. don't know can filter the bacteria and viruses or not.
not going to buy again.",color_family:Grey,02 Nov 2023,1
RorrEn C.,,color_family:Grey,12 May 2023,1
Jenny S.,Order light but come rose pink!! I cannot 😔😔😔,color_family:Light blue,25 Nov 2022,1
Bebe B.,"saya beli 3 pack kenapa yg datang cuma 2 saja😡😡😡
jgn menipu kalau niaga",Color:Black,16 Feb 2022,1
SAW E.,"package damaged,dirty n unhygienic, throw away away!
not refundable bcos throw away.
cannot understand why Ng packaging with dirty condition need returned to get refund!!!",color_family:Black,23 Sep 2023,1
Eric H.,BUYERS BEWARE! Quality worse than normal 3-ply surgical type mask.,color_family:White,21 Oct 2022,1
Ganesh B.,fast delivery with good condition,color_family:Grey,12 Mar 2023,1
0***8,Low quality and different item,Color Family:Grey,14 Jul 2022,1
J***.,Lazada! U should review the product’s quality before let it sell on the platform. This product will definitely jeopardise ur reputation. I do not have high expectations but giving it a benefit of doubts though the face mask is selling at a cheap price but never expect that the quality is so Bad to the max! I have to throw it.,Color Family:White,27 Jul 2022,1
Henry Y.,"1. the delivery is very very very slow. I think is seller issue instead of the delivery company. cause seller wait until I cancel the order then just deliver out the goods. 

2. random pattern mask is Tiger year mask and now is Rabbit year. Seller please indicate Chinese New Year mask instead of Random pattern.

3. I'm unhappy Lazada can allow seller to avoid my cancel request. this is no protect from buyer. 

disappointed with this shopping experience.",color_family:Random Pattern,11 Feb 2023,1
Goh Y.,Purchased on 18th but received after 10 days. Super slow on packing and delivery. Package received didn't same with the photo.,color_family:Black,26 Nov 2022,1
KANLAYA,Sangat nipis dah berbau busuk,color_family:White,03 Nov 2022,1
Yap C.,"Bad quality, very thin",Color Family:Black,24 Jul 2022,1
Koo C.,Quality is ok but paid for 15 packets only get 14 packets.,color_family:White,19 Mar 2023,1
tiffany,"Very bad
The white one only 3 layers 
Not like the first time I bought",color_family:Navy Blue,18 Nov 2022,1
Angel T.,买了250个，大致上全部都是褪色了，无言，感觉假的！,color_family:Black,28 Aug 2022,1
L***.,"My parcel is less x5 pack of face mask , seller told me to dispute with someone ( Actually I also don’t know who I’m gonna dispute,not the seller ???? ) 

[Be aware of this seller] :)",Color Family:White,16 Jul 2022,1
LIM C.,"buy 10 white colour ,send all black colour",Color Family:Black,20 Jul 2022,1
Tan M.,"This is 3th times I buy. Pass 2 times,ok. But this time buy 20pcs, after checking only 5 PCs is normal quality. Another 15pcs are like video & photo bad quality.",color_family:White,01 Aug 2023,1
Christina T.,"NOT RECOMMENDED! I order 20 packet of white colour kf 94 mask , but it come 20 packet of black colour mask , it is dishonest seller , I request to refund , they also ignore my message",color_family:White,25 Aug 2022,1
Khofifah R.,,color_family:Hitam,03 Jun 2023,1
Sarah L.,I ordered dark red they send me bright pink,color_family:Dark Red,04 Oct 2022,1
Tai Y.,Come with wrong colour. Bad,color_family:Navy Blue,15 Oct 2023,1
Ong I.,质量不好，很薄,Color Family:White,22 Jun 2022,1
M***.,The masks are super thin. Not recommended!,color_family:White,12 Nov 2022,1
Jennifer,nipis,Color Family:Navy Blue,15 Jul 2022,1
BC K.,"ordered 90 packs kf94 mix colour but received 70 packs only, short of grey colour 20 packs. asked for replacement on next order since regularly purchase from this supplier but refused by them.. not helpful at all, very disappointed !!!!",Color Family:Red,28 Apr 2022,1
Louise C.,"Poor seller. Shortage 1 pack mask n sent wrong color. Order white sent grey. Then i request  refund, seller ask me to return mask. Shortage 1 pack then just refund 1 pack money enough why ask me return? Not wiling to help solve the problem.",Color Family:Purple,14 Apr 2022,1
Ng K.,already order 15 PCs black but missing 5 PCs black.Good product,color_family:White,10 Nov 2023,1
C***.,"＞有包紫色口罩里面只有9个而已
＞里面布料都很薄
＞买了一包random pattern的，我以为至少是成人口罩 结果是小孩的，家里没小孩根本用不了",color_family:Navy Blue,10 Mar 2023,1
GL L.,inner package torn with 2 big hole,color_family:Grey,15 Nov 2022,1
LoPohLim,"Yang warna putih qualiti terok sangat tali halus,
 dawai dekat hidong pun sangat halus",color_family:Light blue,20 Oct 2022,1
L***.,"Very thin, super bad quality",color_family:Grey,18 Sep 2022,1
Khoo K.,,color_family:White,30 Sep 2023,1
nor H.,warna tak sama dalam gambar..sye order navy blue tapi dia bgi warna lain..,Color Family:Dark Brown,20 Jul 2022,1
N***r,You give me 6pckts  BRIGHTTTTT PINKKKKKK. Siapa nak pakaiiii?!!!!!!  DONT SIMPLY GIVE COLOR YANG TAK BANYAK ORANG MAUUU. BELI PAKAKI DUITTT BUKAN DAUNNNN,Color Family:Dark Red,27 Apr 2022,1
Nabila,barang sampai lambat dan sampai barang tak cukup,Color Family:Green,27 Feb 2022,1
Masrihati M.,Item tak cukup. Oder 11 dapat 8 je. Dah chat seller Minta hantar semula barang yang tak cukup. Tapi seller buat tak kisah. Orang cakap lain dia cakap lain. Hantar je lah apa susah.,Color Family:Green,29 Mar 2022,1
Sarah C.,simply to change mask colour😓,color_family:Light green,13 Sep 2022,1
Sammi C.,"Is not 4 layer mask, only 3 layer.",color_family:Grey,18 Apr 2023,1
L***.,bad material. not firm. very thin,color_family:Black,30 Nov 2022,1
lee P.,Bad quality,color_family:White,31 Oct 2022,1
Kah Y.,"So bad . Order 35packs , only delivered 3packs , request refund but seller request to return . What to return ? Received not enough.qty !! SO BAD !!!!😡😡",color_family:Black,23 Dec 2022,1
Janeying L.,死亡芭比粉,color_family:Pink,08 Nov 2022,1
Ragubalan P.,I think the mask is not good quality only 2 thin layer,color_family:Grey,20 Nov 2023,1
Jenniferkoa,Order light blue colour 寄来的是grey colour 。也没有问你要退货还是要换回light blue 。很差的卖家，态度差。,Color Family:Light blue,13 May 2022,1
S***e,Delivery is prompt but quite disappointed as the mask design is not unisex. Tho stated random design but I would not expect the design is so feminine! my boy refused to wear.,color_family:Careion 3D Black,24 Apr 2023,1
Bahrudeen,"I order 10pcs pack 50 packets (500 pcs) as per description, but they send single pcs pack 50 pcs, so received ( 50 pcs ) only.",color_family:Black,02 Feb 2023,1
俊富,give wrong product and poor seller,color_family:Black,23 Dec 2022,1
S***n,"Order total 7 package of mask but only received 5 package of mask. Bad experience with the seller. Message the seller but the seller didn’t even reply, even when the seller is on online status. Seller just cheat for such a cheap things. Poor seller",color_family:Navy Blue,21 Sep 2022,1
Khairul N.,"Item is in smaller size. Thin layer, not sure if it's follow the exact specs / regulations. I guess matches with the cheap price.",color_family:Light Brown,03 Jan 2023,1
Thai Z.,"Very disappointed for this seller. Last time I bought from the other seller, the have free gift to us and the quality is greater than this. The quality is thin and it is so loose, and it actually not 4-ply mask.",Color Family:Black,11 Mar 2022,1
Lee B.,order15个，只来10个而已，😡,color_family:Grey,16 Jun 2023,1
Tan K.,Fake mask not real is not 94,color_family:Black,23 Aug 2022,1
******833,Seller lembab. Order 1 minggu baru nak postage. Padahal barang dari cheras. Order barang dari China date yang sama dah sampai tapi barang ni x sampai2 juga. Lembab,Color Family:Headloop Orange,21 Apr 2022,1
T***.,"rubbish don't buy!!! The mask when you receive is not the same color as the picture  that seller put. rubbish rubbish rubbish rubbish fraud fraud fraud garbage merchants, unscrupulous merchants",Color:Pink,11 May 2022,1
H***.,🥲,color_family:Ombre Gradient,12 Nov 2022,1
Billy L.,I am not happy and angry!! What the  hell is going on?? I order navy blue and you give me white colour!! Dam it. Don’t expect me to buy again!!!!!!,color_family:Navy Blue,17 Nov 2022,1
1***1,"Very thin, doubt it's 4 layer.",color_family:Black,18 Nov 2022,1
NOREHA J.,kualiti ok le dgn harga..saya order 15 pcs tp terima 12 pcs je,Color Family:Green,07 Aug 2022,2
Peggy C.,Mask so so so thin.  Can c thru. Not 4 layer. Don’t buy. Not worth.,color_family:Black,07 Oct 2022,2
0***8,The quality very thin compare to others.,color_family:Black,14 Nov 2022,2
Adrian D.,Very thin layer..poor quality,color_family:Black,28 Sep 2022,2
L***.,"Buy 12 packs but just received 11 packs.
Mask colour received is not what i ordered.",Color Family:Grey,10 Apr 2022,2
Hemrul H.,order 10..dpt 7,Color Family:Black,07 Nov 2021,2
MOHD J.,"barang tak cukup 2 paket,order 10 hitam 5 hijau...sampai 8 hitam 5 hijau je.....",Color Family:Green,29 Jul 2022,2
0***8,too thin ply...,color_family:White,19 Oct 2023,2
Joanne S.,"thickness like 2 layers, very bad",color_family:Grey,19 Oct 2022,2
1***5,好小,color_family:Black,30 Jun 2024,2
zack85,Not very quality. 2 plies not 4.,Color Family:Black,13 Mar 2022,2
Raymond,"品质薄。看到的是浅灰色，可是来了老土深灰色，失望。
卖家不贴心。口罩的包装袋本身就有小孔，可是卖家没有另外用包装带装起来，才装进去 courier 的包装袋。
我收到的courier包装袋破了，有些口罩本身的包装袋也没有封紧。我很担心里面的口罩会被弄脏，更怕被病毒感染。
竟然要做网上生意，请做好包装，让网上买家买到安心。
恳请卖家看到评语可以认真改进包装问题。谢谢。",color_family:Light Brown,28 Apr 2023,2
Wong Y.,Disappointed with the purchase as seller either packed wrongly or ran out of stock and failed to update me. I purchased 8 packs of KF94 Korea Mask which supposed to include 1 pk of dark red and 1 pk of light brown. Instead seller packed 2 pks of green in my shipment. I don't have any green attire to match green masks. Will not repeat any order from this seller.,color_family:Grey,01 Oct 2022,2
NURUL N.,very disappointed.,Color Family:Navy Blue,20 May 2022,2
1***0,,color_family:Black,26 Nov 2022,2
taykm,"a little dissatisfaction , disappoint.  thought seller will at least send different color for the ombre gradient mask..unfortunately seller send all same color.its not much different compare to white",color_family:Ombre Gradient,01 Mar 2023,2
Chee C.,"for this price I have nothing to say about the quality, but the packaging and color is bad... the color that I bought is very different from the photo provided... I ordered 40 packs with 4 types colors, but end up I received 6 types colors and only 37 packs of mask only....",Color Family:Grey,31 Mar 2022,2
Nurulshane,Ordered 12..received 11. One got wrong colour. It's forgiven btw.,Color Family:Purple,26 Jul 2022,2
Nicole L.,Short item received we ask for refund but failed to do refund. One of the reason is ask buyer do return item with unsuitable select shipping method. For item short receive how to do return to seller. At the end buyer lost money. Although informed seller according but seller cannot do anything..😓,color_family:Red,09 Nov 2022,2
*******935,"dear seller, i buy  black color mask 12pack, white color 12 pack and light brown color 5 pack. how come i never received any 12 pack black color mask ? lls help to check n revert to me. thanks.",color_family:Light Brown,22 Apr 2023,2
stellachang,"Bad quality, too thin easy broken",color_family:Black,27 Aug 2022,2
Aina S.,wrong color… i buy DARK RED but got RED 🥲 it’s totally different,Color Family:Black,16 Apr 2022,2
Estrath,,color_family:Black,17 Aug 2023,2
norizan,Barang dah sampai .. tetapi sangat kecewa barang yang di oder tidak mencukupi... oder 22 tetapi yang dapat 19 sahaja,Color Family:Pink,01 Apr 2022,2
Ana I.,Nipis 🤭 pernah beli kedai lain di Lazada juga murah dan kualiti ok,color_family:Hitam,20 Sep 2022,2
nurulhafida,"Bad packaging as seen in the picture. Quantity ordered was 200, but received only 199.",Color Family:Navy Blue,16 Jan 2022,2
A***e,"I bought pink masks.  I checked that there were only 8 pieces in 1 pack, and the seller said that I want a refund. Buy20packs and the quantity is only18 packs. It’s not good to refund the money for two packs.  It's very troublesome to return",color_family:Pink,09 May 2023,2
weiyin M.,给我8包而已而且还有一个是空袋子😐😐,Color Family:Black,05 Jul 2022,2
Noor A.,order lain sampai lain..seller tak hantar semua barang diorder..ni je smpai..order byk,Color:Grey,24 Jan 2022,2
****6,"👎👎👎order navy blue but wrong color and order 20 Pkt,but give 10 pkt olny,return pun susah.... service very bad",color_family:Navy Blue,12 Apr 2023,2
CALViNKOK,n g,color_family:Navy Blue,16 Dec 2022,2
*******988,are you sure this is dark red?and I'm order green not how come is light green?,color_family:Black,14 Sep 2022,2
Ann W.,"Only 3layer- and it’s thin. Feel so insecure. Sorry to say, Not worth it. Disappointed quality",Color Family:Black,15 Mar 2022,2
Sitimazitah,mask ok tp payment untuk 2pack tp dapat 1pack je. Tgk la betul² sebelum packing.hmmm,Color Family:Black,25 Mar 2022,2
0***8,very thin ply....,color_family:Black,19 Oct 2023,2
Bhavani,Actual per pack qty 6pcs only,Color Family:Purple,31 Mar 2022,2
F***.,Cheap price but the mask is so thin for my preference. Sorry,color_family:Black,06 Oct 2022,2
CALViNKOK,n w,color_family:Light Brown,16 Dec 2022,2
Muhamd B.,,color_family:Black,10 Jun 2023,2
Chloe L.,"Wrong item
Buy KF94 mask but send the wrong item
I don't like",Color Family:Light Brown,06 Jul 2022,2
YAN S.,"the mask no good very thin, looks not KF94 I bought previous.. dun buy",color_family:Dark Red,11 Nov 2022,2
Azura,Nipis,Color Family:White,29 Jul 2022,2
E***.,商家似乎少给了二包。,color_family:Black,10 Dec 2022,2
C***.,"the mask smell terrible.. when wearing it I feel like having chemical warfare. 

if you want to smell fart for the rest of the day, can buy this.",color_family:Black,10 Jan 2023,2
Kuan,ordered 10 kids mask saying it is random but all came with 1 ugly design only. terrible. at least got different designs won't be as bad. they misrepresented it to be random when they only have 1 design which is ugly.,color_family:Kid Random Pattern,13 Apr 2023,2
Chang S.,"Total I only received 19pcs, but I'm order for 20pcs. it was missed 1pack.",color_family:Black,24 Oct 2022,2
Norhafizah B.,"pink yang suram..dlam gambar je cantik warna pinknye😔😔😔

penghantaran lambt...jenuh tunggu...oder 28/3
sampai 2/4",Color Family:Pink,02 Apr 2022,2
OngKong F.,"item received with correct quantity and color too. shipment is consider fast too. thanks you.

Update: 01 SEP 2022
NOT recommend this product! I know it's cheaper than other seller but quality is a problem! You won't feel like putting on a mask because it is too thin and worst the wire which sitting on your nose will easily come out and hurt your skin!! So regretted buying this product!!! 😖",color_family:Black,01 Sep 2022,2
Wong J.,"Low quality, quality match with the priceeee",color_family:White,17 Nov 2022,2
足矣,太薄了，根本都没有四层吧？我觉得就薄薄的一层而已啊，你看图片是我戴着的时候，都薄到出现皱褶了，挺无语的... 没想到会那么薄。毕竟也便宜吧，凑合着用吧... 想买白色的朋友请三思🙏🏻,color_family:White,19 Nov 2022,2
R***D,Order 11pack but only received 10pack. Pointless to argue further for the 1 pack short worth RM0.75,color_family:Black,21 Dec 2022,2
6***9,tq I'm very disappointed I'm order 10 but u send to me only 8🤦‍♀️,color_family:Dark Red,12 Dec 2022,2
S***T,ordered black and navy blue masks. The seller said will refund the money for navy blue masks to me due to no stock. however I still didn't receive any refund yet,color_family:Navy Blue,06 Jun 2023,2
Kim H.,It's too thin..,Color Family:Grey,30 Apr 2022,2
A***e,"I bought pink masks.  I checked that there were only 8 pieces in 1 pack, and the seller said that I want a refund. Buy20packs and the quantity is only18 packs. It’s not good to refund the money for two packs.  It's very troublesome to return",color_family:Grey,09 May 2023,2
Helen Y.,Low quality,Color Family:Grey,21 Jul 2022,2
S***n,2nd time incorrect order....,color_family:Black,17 Jan 2023,2
yspei,This is not my first time purchase from this shop. However this the most lousy quality for this time white colour mask. Quality thin likes 1ply only.,color_family:White,05 Nov 2022,2
W***.,"got smell when u put on, not recommended",color_family:Headloop Navy Blue,27 Aug 2022,2
Nurasyiqin,,color_family:Headloop Navy Blue,25 Dec 2022,2
Gary L.,"The thing that matters most is the comfort when wearing. Due to the badly embedded wire that protrude out, it scratches against the skin. Very badly made.",color_family:Navy Blue,11 Oct 2022,2
Maizatol A.,"Yg headloop tebal, yg earloop sgt nipis. Order grey dapat light grey, order light brown dapat dark brown. x tau seller sengaja tukar atau mmg tak kenal warna. Beli dah le banyak malas nk tukar. tgok le sendiri yg dapat x sama di iklan.",Color Family:Headloop Yellow,02 Aug 2022,2
M***.,Order 10 packs but received 9 packs only. Disappointed for the service.,Color Family:White,18 Feb 2022,2
F***.,poor quality,color_family:White,01 Dec 2022,2
Mario S.,"bagi barang xcukop,duit Baki xreti² nk pulangkn. seller makan Haram.",color_family:White,02 Jun 2023,2
Imran R.,Too thin,color_family:Black,14 Jan 2023,2
M***.,"unfortunately what was sent to me was wrong. I ordered earloop masks & what was delivered was head loop...not good at all when it was clearly stated in the order. 
I have sent the supplier messages & noone has replied.  am very disappointed as I have ordered from the same supplier many times before.
I cannot use these so what will I do with them?",color_family:Ombre Gradient,20 Feb 2023,2
1***4,Saya order yg 50 pcs 2 jenis tpi dpt earloop je . Hijab tk dpt seller tukar dgn mask kf94 10 pcs warna putih,color_family:Headloop Grey,16 Jan 2023,2
SITI A.,Produk sederhana,color_family:Careion 3D Black,13 Apr 2023,3
Lena C.,货不对版，送来的货是另外一牌子，挂耳那里很短带了耳背很痛，而且口罩很薄,color_family:White,22 Dec 2022,3
PY,,color_family:White,27 Oct 2022,3
heeyeoklin,Give me a packet less.,color_family:Black,05 Oct 2022,3
A***a,mask tuk budak2.. ok laa,Color Family:Headloop Pink,31 Jul 2022,3
annlee,order Dark Red received pink 😅,color_family:Black,22 Sep 2022,3
QAIREEN I.,kualiti sesuai dengan harga 😊😊😊😊😊😊😊😊 👍👍👍👍👍,color_family:putih,13 Sep 2022,3
Tan Q.,,color_family:Black,03 Oct 2023,3
X***r,Bought navy blue but got light blue instead??? 6 out of 6 was light blue. Only the black was correct,Color Family:Black,06 Apr 2022,3
NUR I.,,color_family:White,1  week ago,3
