Name,Review,SkuInfo,Date,StarCount
L***.,items received in good condition. satisfied with what I have received. thanks seller.,color_family:Careion 3D White,15 Jun 2023,5
Joanne L.,"Quality is pretty good, price is very affordable and nice. I am happy with the product.",color_family:Kid Random Pattern,15 May 2023,5
TRANS L.,speedy delivery nice seller....if can come more faster.....will take more at future,color_family:Grey,11 May 2023,5
Ethan,2nd time order . good received in good conditions. fast delivery. thanks seller.,color_family:White,21 Apr 2023,5
Vivian W.,"Comfortable fit and stylish design, Perfect size for adults, Variety of colors to choose from, High-quality materials used, Easy to wear and fold, Waterproof and breathable mask, Effective four-layer filtration, Convenient earloop design,",color_family:Black,25 Apr 2024,5
C***.,"What you paid is what you get….
Fast delivery….
Is cheapest among others.",color_family:Black,01 Jun 2024,5
Jackie K.,received in good fast delivery,color_family:Black,6  days ago,5
Saisaikayah S.,"Effective four-layer filtration, High-quality materials used, Secure nose clip for a snug fit, Waterproof and breathable mask, Variety of colors to choose from, Convenient earloop design, Perfect size for adults, Comfortable fit and stylish design,",color_family:White,17 Apr 2024,5
L***.,The quality is good and the price also the cheapest among other shops. Fast delivery somemore. I am happy with this purchase,color_family:Black,13 Apr 2024,5
Ng Y.,Product quality is OK. Seller service is Amazing. Delivery is Excellent.,color_family:Careion 3D White,23 Jul 2023,5
Varongporn N.,"Fast delivery, good quality recommended for this seller. Will purchase again.",color_family:White,15 Jun 2023,5
Lee,quality of the product is ok. price is competitive compare to other seller.,color_family:White,10 Jun 2023,5
Y***.,products ordered are received in good conditions. quality to be trsted,color_family:Black,11 Jun 2023,5
1***8,biasa bisas lah tapi cukup untuk pakai. ada sikit ketat kalau muka lebar,color_family:Purple,15 May 2023,5
Mohd F.,"The materials are good, soft & the ear loop is elastic, no pain to the ears.",color_family:Headloop DarkBlue,09 Apr 2023,5
Chan M.,"High-quality materials used, Comfortable fit and stylish design,",color_family:White,13 Jun 2024,5
L***.,Received everything in good condition. Will buy again if needed,color_family:White,09 Jun 2024,5
abdul R.,"Waterproof and breathable mask, Effective four-layer filtration,",color_family:White,09 Jun 2024,5
C***.,"Variety of colors to choose from, Secure nose clip for a snug fit,",color_family:White,31 May 2024,5
B***.,"fast delivery and received the product in good packaging condition 
Comfortable fit and stylish design, 
worth to buy",color_family:Black,08 Apr 2024,5
C***.,"Fast deliver,,
Good value for money…
What you paid is what you get",color_family:White,01 Jun 2024,5
jazz L.,Comfortable and price ischeaper.,color_family:White,3  weeks ago,4
D***.,"Fast delivery ❤️
Repeat order ❤️
Well packing ❤️
Thanks❤️",color_family:Black,23 Jul 2023,5
B***.,"order 7/7, and received 13/7,  good product quality, value of money",color_family:White,13 Jul 2023,5
1***7,diterima dalam keadaan baik.. kuantiti cukup...muroh lajok...thanks..,color_family:Headloop Ombre Gradi,10 Jun 2023,5
C***.,The face mask quality is good. Fast delivery and well packed.,color_family:Light Brown,17 May 2023,5
n***m,"ok mask.  ok delivery,  normal parcel, good product.  goods price",color_family:Careion 3D Black,10 May 2023,5
CYF,"Buy many times from the seller already,  still as usual the mask good",color_family:Grey,08 May 2023,5
F***.,"Oklah kena dengan harga, barang okey je, nak pakai buang je kan",color_family:Dark Blue,15 Apr 2023,5
M***.,"Good value for product 
received parcel in good condition..Nice..",color_family:Pink,14 Apr 2023,5
Nurain H.,cantik semua received elok. harga murah seller ok penghantaran pun ok,color_family:Black,31 Mar 2023,5
ankis C.,"very good service, good quality, next time will buy again, thank you",color_family:Black,31 Mar 2023,5
JESSIE T.,this batch quality is thin,color_family:White,6  days ago,5
h***k,thank you for the fast shipping and parcel handle with care.,color_family:Magenta,11 Jun 2023,5
G***t,Fast shipping out. Fast delivery. Definitely will repeat order.,color_family:Black,28 Mar 2023,5
Ng M.,"Well packed n fast delivery, thank you so much Lazada n seller",color_family:Black,30 May 2024,5
June T.,"Waterproof and breathable mask, Convenient earloop design,",color_family:White,27 May 2024,5
Woo K.,ok okokokokoko okokokokokokokokokokokokokokokokokokokok okokokokoko,color_family:White,29 May 2024,4
Ng M.,"Well packed n fast delivery, thank you so much Lazada n seller",color_family:Black,17 May 2024,5
k***a,superrr cheap & good quality.. very fast delivery,color_family:Black,12 Jun 2024,5
K***.,", kuali tak bagus Tali putus setengah tadak Tali",color_family:Black,12 Jun 2024,5
abdul R.,"Waterproof and breathable mask, Easy to wear and fold,",color_family:Black,09 Jun 2024,5
Ng M.,"Easy to wear and fold, Comfortable fit and stylish design, Variety of colors to choose from, High-quality materials used,",color_family:Black,28 Mar 2024,5
Ng M.,"Waterproof and breathable mask, Convenient earloop design, High-quality materials used, Effective four-layer filtration,",color_family:Black,27 Mar 2024,5
Nazrul,"Easy to wear and fold, Variety of colors to choose from, Perfect size for adults, Comfortable fit and stylish design,",color_family:White,27 Mar 2024,5
Y***.,"Perfect size for adults, High-quality materials used, Variety of colors to choose from, Waterproof and breathable mask,",color_family:Black,23 Mar 2024,5
Gowin R.,Fast delivery. Item well received in good condition. The quality of masks are just right.,color_family:Black,06 Apr 2024,5
Lee S.,"Delivery on time, and good quality",color_family:White,3  weeks ago,5
Mickey C.,"tq seller.... received in good condition.... will order again.,...",color_family:White,10 May 2024,5
B***.,"High-quality materials used, Convenient earloop design",color_family:White,03 Jun 2024,5
MEi W.,"包装很漂亮,产品很好,运输很快到达
High-quality materials used, Perfect size for adults, Waterproof and breathable mask, Easy to wear and fold, Comfortable fit and stylish design,",color_family:White,21 Mar 2024,5
S***.,"Easy to wear and fold, Variety of colors to choose from, Perfect size for adults, Secure nose clip for a snug fit,",color_family:Black,18 Mar 2024,5
Tan J.,Accurate amount of mask... Nice colour... Good and Cheap..,color_family:Grey,01 Jun 2023,5
c***n,你好老板 ，我预定的货物已经安全送到我家了 谢谢你， 辛苦啦 ，商品如果不错一定会在回购的，也谢谢快递员☺。,Color:White,24 May 2023,5
S***.,"Convenient earloop design, Comfortable fit and stylish design, Easy to wear and fold,",color_family:Black,18 Apr 2024,5
Tan A.,Receive the masks already but haven't wear yet. Don't know the quality OK or not,color_family:Black,16 Apr 2024,5
Angie N.,"Received with good condition and thanks seller ,good good u",color_family:White,15 May 2024,5
wani,Penghantaran cpt.. Packaging bagus. Murah,color_family:Black,27 Apr 2023,5
Tneh S.,fast delivery well packaging this is my third time order good service thank you seller,color_family:White,17 Mar 2023,5
1***2,akhirnya brg diterima. mask okay. harga murah. cuma penghantaran agak lambat.,color_family:Navy Blue,15 Mar 2023,5
1***4,"jimat, sangat berbaloi.. 
packing pun kemas..
boleh oder lagi lepas ni",color_family:Hitam,15 Mar 2023,5
Q***.,"fast shipping and delivery, received in good condition...",color_family:Grey,10 Mar 2023,5
Judy E.,"Good condition 👍
QUALITY not bad
 This type material i like.",color_family:Black,06 Mar 2023,5
NG Y.,good product quality very fast delivery reasonable price good quality,color_family:Light Brown,04 Mar 2023,5
Halina A.,ombre tu 2 tone rupanya. ok lah boleh lah. bilangam semua cukup,color_family:Headloop Ombre Gradi,01 Mar 2023,5
KEONG K.,"very fast delivery, item in good condition, overall very good",color_family:White,17 Feb 2023,5
J***.,Good product quality and good value for money.  May buy again from the seller,color_family:Pink,15 Feb 2023,5
L***.,Fast delivery. Received in good condition. Valuable purchased.,color_family:Pink,15 Feb 2023,5
l***.,"Good products quality 
Good value for money 
Fast delivery 
Excellent service by seller ❤️❤️❤️",color_family:Black,08 Dec 2022,5
1***8,Fast delivery…Good of service…I'm very like itttttttttt😍😍,color_family:Grey,17 Nov 2022,5
yong K.,"quite fast in delivery, value for money,  will re order.. too bad same shop without kid's mask..",color_family:Yellow,08 Dec 2022,5
T***.,Item received in good condition. Delivery a bit slow. Good value for money.,color_family:Grey,05 Nov 2022,5
Ashley C.,"I bought a lot of mask from this seller 
For me I think this mask is cheap and worth for the price 
It’s thick enough",color_family:Red,03 Nov 2022,5
Lou H.,Well packaging and fast delivery,color_family:White,03 Nov 2022,5
lkyyyy,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。",color_family:Light Brown,29 Oct 2022,5
Calvin K.,买很多次回来，剪开来看以为4层，那里知道只有3层，商家欺骗我们来消费，还很不好用的，里面层一下就破了。,color_family:Black,01 Nov 2022,5
Rokiah A.,brg sampai dalam keadaan baik thks seller thks raider.....,color_family:Coklat gelap,28 Oct 2022,5
Siew F.,picture no sure，mask kf94 very thin anyway value for money，thank you very much！,color_family:White,20 Oct 2022,5
misslimlim,thanks seller for the cheap price🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,Color Family:Black,14 Jul 2022,5
S***.,"Seller fast packed & ship out
Fast delivery
parcel packed well
correct item
Cheap price
Tq seller and courier
will repeat again",Color Family:Light blue,11 Jul 2022,5
HanLin L.,"the delicery is fast,nice packing ,thank you seller 🙏will support again",Color Family:White,07 Jul 2022,5
Christy C.,"I think this mask is a bit thin... Children say it's very thin when wearing it..) It doesn't feel like a four-layer mask. It smells a bit when you put it on. After wearing it for a long time, it will disappear... Generally, it can be used in places with few people.  .. It is not suitable if you are going to a place with many people.",Color Family:Navy Blue,26 Apr 2022,5
F***.,semua face mask elok & wrna pon okay.hrga sgt murah.tq seller.👍✨,Color Family:Navy Blue,21 Apr 2022,5
W***.,Mask sampai dalam keadaan yang baik dan kuantiti dan warna yang betul.,Color Family:Headloop DarkBlue,22 Apr 2022,5
analie,"so9ooooooo9 goooofdfdddddddddddd
👍👍🏼👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",Color Family:Black,07 Apr 2022,5
md K.,Barang sudah diterima dalam keadaan baik. Penghantaran agak lambat sikit.. Terima kasih...,Color Family:Navy Blue,05 Apr 2022,5
FARIDAH,Sangat puas hati dan murah sangat. Boleh repeat lagi next time,Color Family:Black,04 Apr 2022,5
C***.,"second time offer,just the dark green look different compare last order",Color Family:Navy Blue,02 Apr 2022,5
N***.,mask okay aje kena dgn harga,Color Family:Black,30 Mar 2022,5
ROSLAN B.,barangan yg dihantar amat pantas Dan harga yg amat berbaloi baloi..,Color Family:Black,28 Mar 2022,5
Aisa,good products. thanks seller. fast delivery. can repeat order,Color Family:Dark Brown,22 Mar 2022,5
Ooi G.,Received in good condition prompt delivery very nice colours like it so much thanks to seller,Color Family:Purple,19 Mar 2022,5
T***.,"Fast delivery and good product 
15th March 2022 - 18th March 2022",Color:Black,23 Mar 2022,5
zoe L.,thank you seller for fast shipping and the reasonable price... quality acceptable,Color Family:Black,22 Mar 2022,5
J***.,Good product quality and good value for money.  May buy again from the seller.,Color Family:Dark Red,15 Mar 2022,5
P***.,terima kasih seller pesanan sudah sampai masker nya comel comel tq lazada,Color:Navy Blue,10 Mar 2022,5
zetty Z.,mask yg selesa,Color Family:Pink,08 Mar 2022,5
m***.,Good product quality…. Good value for money…. Fast delivery…. Excellent service by seller….,Color Family:Grey,08 Mar 2022,5
Noor A.,"Cepat gak sampai... Murah dan berbaloii..
Takde masalah kalau repeat order, sbb penghantaran sgt pantas.. Tq seller..",Color Family:Grey,07 Mar 2022,5
丽新 李.,"Terima barang dalam keadaan baik, good quality, value for money,品质不错。谢谢商家。",Color:Purple,16 Feb 2022,5
M***.,Face mask semua cukup. Material padan dengan harga walaupun shipping agak lambat,Color Family:Black,13 Jul 2022,5
CHIN P.,"Convenient earloop design, fast delivery to me
price is cheap",color_family:White,29 Apr 2024,5
Angie N.,"Received with good condition and thanks seller,good good",color_family:Black,15 May 2024,5
Nazrul,Banyak kali dah order dari seller ni..puas hati...memang berbaloi...tq seller...,color_family:Black,27 Mar 2024,5
J***.,"Convenient earloop design,",color_family:White,27 Jun 2024,4
Liz L.,Good buy. So far no complain about the items.,Color Family:Pink,24 Jan 2022,5
1***4,"High-quality materials used,",color_family:Black,06 Jun 2024,5
Saisaikayah S.,"good quality
cheap price
fast deliver
thanks sellar
i like it",color_family:Black,17 Apr 2024,5
Q***k,Fast delivery. The package received had a hole but the quantity was correct.,color_family:Black,15 Mar 2024,5
CPC E.,Thank you seller and Delivery thank you very much 🙏🏻,color_family:Black,23 Apr 2024,5
R***.,"very fast delivery,buy many time oledi,will support again",color_family:Black,20 Apr 2024,5
L***.,"goods received in good condition,thank you seller",color_family:White,22 Apr 2024,5
J***.,item receive,color_family:Black,22 Jun 2024,5
Y***.,"Come with good packaging
Correct order with correct amount",color_family:Black,28 Mar 2024,5
Y***.,"Come with good packaging, correct order with correct amount",color_family:White,28 Mar 2024,5
wisley,"barang baru tiada rosak,bilang seperti diorder tiada lebih tiada kurang",color_family:Black,07 Mar 2024,5
wong,"Ordered on 12th jan and received on 16 jan. Total quantity received correct.
Easy to wear and fold.",color_family:Black,16 Jan 2024,5
Kelly C.,value for money if buy with lazada voucher,color_family:Black,15 Apr 2024,5
B***.,"fast delivery and received the product in good packaging condition.
Convenient earloop design,",color_family:Black,24 Jan 2024,5
MOHD R.,"perhantaran pantas.....
berbaloi beli harga berpatutan....",color_family:Black,07 Mar 2024,5
Gavin L.,Good quality,color_family:Black,21 May 2024,5
Manjeet S.,good product 💯💯💯👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:Grey,08 Dec 2023,5
Manjeet S.,good product 💯💯💯👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:Red,08 Dec 2023,5
Manjeet S.,good product 💯💯💯👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:Black,08 Dec 2023,5
Manjeet S.,good product 💯💯💯👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:Purple,08 Dec 2023,5
Manjeet S.,good product 💯💯💯👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:Navy Blue,08 Dec 2023,5
Manjeet S.,good product 💯💯💯👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:White,08 Dec 2023,5
Nyta S.,"I’m repeating the order as the delivery just took 2-3days. And it’s really worth. Comfortable fit and stylish design,",color_family:Navy Blue,14 Dec 2023,5
S***.,轻触并按住剪贴内容即可将其固定。未固定的剪贴内容将于 1 小时之后被删除。欢迎使用 Gboard 剪贴板，您复制的所有文本都会保存到这里。,color_family:Black,29 Jan 2024,5
Y***.,"quality ok, appearance also good",color_family:White,04 Apr 2024,5
Ming H.,"Perfect size for adults, Effective four-layer filtration, High-quality materials used, Secure nose clip for a snug fit,",color_family:White,06 Dec 2023,5
Teresamay,Received in good condition,color_family:Black,14 Apr 2024,5
Teresamay,Received in good condition,color_family:White,14 Apr 2024,5
A***L,"Good value for money!
Fast delivery !
Good value for money!
.",color_family:Black,08 Feb 2024,5
J***.,Good product quality and good value for money.  May buy again from the seller,color_family:Light green,09 Feb 2023,5
A***.,"comfortable. everyday user. if i go outside, i will wear it. since covid19 outbreak in 2020 until 2023, only caught covid19 once. 🤣",color_family:Black,04 Feb 2023,5
N***A,tq seller utk penghantaran yang cepat dan pantas...memang puas hati beli dengan seller ni....murah ..harga sesuai dengan kualiti,color_family:Purple,13 Feb 2023,5
LAW S.,"very nice products, very fast delivery, very good service, very recommended seller, thank you very much for your good service",color_family:Purple,21 Jan 2023,5
M***.,Terbaik barang sudah sampai. saya beli ya. murah sangat ni.,color_family:Headloop Pink,19 Jan 2023,5
s***s,face mask sudah sampai.. kualiti ok.. penghantaran Pon laju..boleh repeat lagi nanti..tq seller..,color_family:WhitePattern20PCS,19 Jan 2023,5
scl,"Item received safely and fast delivery,but order 2 pack dark red received pink colour.",color_family:Dark Red,13 Jan 2023,5
A***.,semua barang sampai dengan cukup tapi tak puas hati dapat warna Merah terang macam tu sapa la nk pakai mask mcm warna tu tulis dekat situ warna dark datang2 warna merah macam tu Klau lembu tengok dia kejar ada la aduhaiiii mtrial mask ni nipis je ok la hrga murah dah lama xbeli mask ni pulak borong mask byk,color_family:Light Brown,29 Dec 2022,5
L***.,Seller very fast shipping out. LEX also fast delivery. Definitely will repeat order.,color_family:Black,03 Dec 2022,5
Sk W.,good tapi Ada sikit nipis biasa all OK cepat Mari.akan Mari beli ya,color_family:Black,05 Dec 2022,5
susilawati,"barang dah sampai boss
thankyou😍😍😍😍
semua ok⭐⭐⭐⭐⭐
nanti boleh beli lagi",color_family:Green,24 Nov 2022,5
Adeline T.,Fast delivery… good value for money… received in good condition,color_family:White,23 Nov 2022,5
T***.,Received all in good order and condition. Bought few times already. Acceptable quality.,color_family:Grey,21 Nov 2022,5
Tneh S.,fast delivery will packing good service thank you seller will reorder,color_family:Navy Blue,17 Nov 2022,5
M***.,Penghantaran agak lambat tp disebabkan harga murah dan berbaloi menunggu…,color_family:Navy Blue,16 Nov 2022,5
tan,"received in good condition, fast delivery, thanks seller",color_family:Black,15 Nov 2022,5
tan,"received in good condition, fast delivery, thanks seller",color_family:Black,15 Nov 2022,5
Ice P.,"Nice colour
Delivery quite fast
Packed well
Not too thick until difficult to breathe",color_family:Yellow,15 Nov 2022,5
Marina M.,Penghantaran cepat and selamat sampai. Berbaloi beli kat kedai ni murah and berkualiti,color_family:TiffanyPattern20PCS,21 Oct 2022,5
Halim N.,terima dlm keadaan baik..jagalah kesihatan anda..jgm lupa mkn..senyum selalu...,color_family:Black,21 Oct 2022,5
T***.,Received all in good order and condition.  Bought many times.,color_family:Grey,19 Oct 2022,5
Azrin,"Good ,cheap 👍 👍 👍 👍 👍 👍 👍 loveeee loveeee love love love it",color_family:Black,18 Oct 2022,5
Kanapati,"item received in good condition.
fast shipping by seller..",color_family:Light Brown,08 Oct 2022,5
幸***�,👍👍👍Fast delivery 🚚 thank you seller and lazada 🙏,color_family:Light blue,07 Oct 2022,5
Joann Y.,"Good product of quality, good value for money and fast delivery",color_family:White,07 Oct 2022,5
tan,"received in good condition, fast delivery, thanks seller",color_family:Navy Blue,05 Oct 2022,5
A***.,"received in good condition, good value for money, satisfied with the product",color_family:Black,01 Oct 2022,5
Hasmiza H.,terima kasih seller sudah sampai mantap 👍👍 harga murah berbanding di tempat lain,color_family:Light Brown,01 Oct 2022,5
Tneh S.,"fast delivery , good service thank you seller will reorder again",color_family:Navy Blue,30 Sep 2022,5
K***z,received quantity as per order. but colour is not same as per order.. . thanks to seller. cheaper then other seller. and quality is good,color_family:Dark Red,23 Sep 2022,5
Adeline T.,Received in good condition.. all colors correct …. good value for money,color_family:White,22 Sep 2022,5
Paggie P.,"Delivered in time frame and safely arrived me.
Hope all ok can use & no putus string or whatsoever.",color_family:Navy Blue,19 Sep 2022,5
1***0,Part received in good condition and good value for money...,color_family:Navy Blue,16 Sep 2022,5
W***.,"Fast delivery, good quality of products with reasonable price!!",color_family:Black,14 Sep 2022,5
m***.,Good product quality…. Good value for money…. Fast delivery…. Excellent service by seller….,color_family:WhitePattern20PCS,07 Sep 2022,5
Lee C.,good quality，very fast.,color_family:Purple,02 Sep 2022,5
T***.,Received all in good order and condition.  Acceptable quality at affordable pricing.,color_family:Dark Brown,02 Sep 2022,5
Cheah C.,Good value for money. Good quality products to use everyday when going outside.,color_family:Black,26 Aug 2022,5
anglg,"received,but the top is not zipped properly 😥😥😥
order light green, but the colour difference from what's in sell... also as the ""dark red""! and also the pink😏🤷🏻‍♀️",color_family:Orange,25 Aug 2022,5
lam F.,beautiful colour.  very nice. received in good condition. trusted seller and recommended seller.,color_family:Yellow,22 Aug 2022,5
m***.,Good product quality…. Good value for money…. Fast delivery…. Excellent service by seller….,color_family:Navy Blue,19 Aug 2022,5
Nur A.,terima kasih seller kali kedua beli mmang puas hati sebab murah👍👍👍,color_family:Black,18 Aug 2022,5
Ally H.,"Fast delivery and received in good condition 
Good value for money",color_family:WhitePattern20PCS,17 Aug 2022,5
kahyan,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。",color_family:White,17 Aug 2022,5
Nur K.,Order 10/8 Received 16/8. Delivery item semua ok takda rosak masa penghantaran. Tak cuba lagi samada tali ok ke. Harap tali kuat dan tak putus masa pakai. Nanti cuba baru update lagi. Harga murah dari seller lain sebab tu beli kat seller ni. Thank you seller.,color_family:Black,17 Aug 2022,5
N***.,Terima dgn selamat tanpa kerosakan tapi ada 1 order salah warna. Order dark red tapi dpt shocking pink!😑,color_family:Dark Red,15 Aug 2022,5
susilawati,"thankyou boss
semua barang dah sampai
dan semua ok
nanti boleh beli lagi
⭐⭐⭐⭐😘",color_family:Kelabu,12 Aug 2022,5
azlina,"fast delivery....
value for money...
trusted seller.....",Color Family:Dark Salmon,08 Aug 2022,5
