Name,Review,SkuInfo,Date,StarCount
yuyun,"Terbaik lh saya suka,, 50 pcs dgn harga yang berpatutan",Color:White,26 Apr 2022,5
Lun K.,"First time buy it, feel good",Color:White,25 Apr 2022,5
T***.,"Thank you seller, fast delivery",Color Family:Black,25 Apr 2022,5
Jenny T.,tq seller... gift nice,Color Family:Grey,20 Apr 2022,5
Teoh L.,fast delivery .good product quality.good packing and good value,Color Family:Black,19 Apr 2022,5
C***.,"received items in good condition, well packing and will buy again. Thank you seller",Color Family:White,15 Apr 2022,5
Thong E.,Received in order. thanks.,Color Family:Grey-50PCS,14 Oct 2022,5
THERESA H.,Fast delivery but packing not very good but still can accept.,Color Family:Black-50PCS,03 Oct 2022,5
L***.,"This mask is big enough for man's face.
It is comfortable, good price too.
Thank you seller and courier guy.",Color Family:Grey-50PCS,12 Sep 2022,5
Chaw M.,Very fast delivery. Tqvm 👍🏻,Color Family:White-50PCS,07 Jul 2022,5
Kwong H.,Price cheaper a lot than buying from shop.,Color Family:White,27 May 2022,5
A***.,"mask materials good quality
value buy ...will repeat order
thanks seller",Color Family:Black,23 May 2022,5
As80,alhamdulillah.mask dh sampai 23/5.order 100 pcs cukup semuanya.ok la x tebal x nipis.boleh pakai.berbaloi dgn harga.beli mahal pun buat ape pakai buang kn.kpd sesiapa nk beli sila kn.x rugi pun.puas hati.tq seller sy beli,Color:Black,23 May 2022,5
S***.,Satisfied. Reasonable prices. Good quality and fast delivered,Color Family:White-50PCS,22 Aug 2022,5
Nurul A.,alhamdulilah barang selamat sampai sorry baru nk update n sekali lagi sorry ye gmbar lain,Color Family:Black-50PCS,20 Sep 2022,5
A***.,Comfortable to wear. Feel soft on my face. Worth the money spent. Fast packaging and shipping from the seller.,Color Family:Black-50PCS,09 Sep 2022,5
Tiu G.,item received in good condition thank you to seller for expedite delivery,Color Family:White,18 Jun 2022,5
Anna B.,The mask has a glue smell unlike the previous purchase.  But at this price it is acceptable,Color Family:White,13 Jun 2022,5
Rui W.,"fast delivery, cheap, good to use, nose won't pain. Will buy again. good packaging.",Color Family:White,23 May 2022,5
NG C.,"This KF94 is very good, my son likes to use it, the quality is also good, the price is also good",Color Family:Grey-50PCS,08 Sep 2022,5
siew L.,"Delivery on time frame, but material too thin 3 ply only not 4 ply. Its worth the price",Color Family:Matcha-50PCS,14 Jul 2022,5
Lim A.,comfortable and soft not yet use i hope it is good to use😊😊😊,Color Family:Grey,04 Jun 2022,5
Cindy A.,"quality is ok, price is cheaper, fast delivery",Color Family:White Green,30 May 2022,5
GANESAN,Very fast delivery. Quality as expected.,Color Family:Black,14 May 2022,5
Josephinetan,"received stock very fast.  quality ok, but a bit thin.  review again once use it",Color Family:Grey-50PCS,09 Jul 2022,5
D***.,Received with good condition and well packaged with bubble wrap thanks to sellers and courier service.,Color Family:White,30 May 2022,5
WONG Z.,The item received safely and packaging is nice too.,Color Family:White,11 May 2022,5
L***.,Good product quality 👍👍👍 definitely worth to buy from this seller! Quick response and I like it very much!,Color Family:White,27 Apr 2022,5
Annie T.,good to receive my order. 👍🏻👍🏻👍🏻👍🏻 Thanks 👍🏻👍🏻👍🏻,Color Family:Grey-50PCS,14 Jul 2022,5
Kenneth T.,Everything in good condition! I just love this KF94! looks simple n nice! definitely will order again 👍🏻👍🏻👍🏻,Color Family:White-50PCS,07 Jul 2022,5
Lee S.,"Good quality! Good seller, fast reply and resolve the problem of my lost mask!",Color Family:White,11 Jun 2022,5
C***.,"Goods received in good packaging, value for money and will order again for the next time",Color Family:Black,30 May 2022,5
Michelle,"barang semua cukup...
dapat free 1bg..tq 😁🥰",Color Family:White-50PCS,01 Jan 2024,5
0***3,goood product..nice packaging tq seller 👍.. superb.. safety arrive..,Color Family:Matcha-50PCS,22 Jun 2022,5
C***.,Good service from seller.,Color Family:Grey,02 Jun 2022,5
Joshua L.,"good, comfy, worth the purchase",Color Family:Black-50PCS,08 Sep 2022,5
KOH M.,Goods received in order. Packing is different but the quality is comparable to FUNLALA.,Color Family:White-50PCS,15 Jul 2022,5
T***y,谢谢卖家送一盒(十片)小孩95口罩,Color:Grey,20 Apr 2022,5
P***.,"Quick delivery
Love them they are not too thin
Would totally recommend",Color Family:Black,16 May 2022,5
D***l,product received in good condition and fast shipping. mask is low quality fabric and allergenic to nose.,Color Family:Black-50PCS,18 Mar 2024,2
RJ R.,good,Color Family:White-50PCS,27 Feb 2024,5
Resham S.,kf94 Has arrived it but their material can protective virus nice to use face mask keep it touch.,Color Family:Matcha-50PCS,06 Feb 2024,5
Tan P.,"Great design, love it!,",Color Family:White-50PCS,23 Dec 2023,5
Gina L.,received the products in good condition.thank you seller.,Color Family:White-50PCS,16 Nov 2023,4
cavan,"Thanks seller delivery very fast,... always surport... repeat order... Recommended",Color Family:Black-50PCS,15 Jul 2023,5
✨***✨,good,Color Family:Black-50PCS,19 Apr 2023,5
Kok L.,很好,Color Family:White-50PCS,13 Apr 2023,5
********622,"Good packing,Fast delivery in good condition, wrap good with bubble bags in bag,worth to buy it,it's fare price and I can't wait to use it.Thanks Seller.",Color Family:White-50PCS,30 Aug 2022,5
Christine C.,received,Color Family:Rose Gold-50PCS,21 Sep 2022,5
Tan L.,received.,Color Family:White,29 Apr 2022,5
Shakira,tak nipis,Color Family:White,27 Apr 2022,5
Garol Y.,item received in good condition with nice packaging and buy again,Color Family:White-50PCS,22 Jun 2022,5
*******982,👍👍👍gd,Color Family:Grey-50PCS,15 Feb 2024,5
NUR I.,A good product,Color Family:Black-50PCS,02 Jan 2024,5
chris L.,mantap top good mantap top good mantap top good mantap top good,Color Family:Black-50PCS,05 Sep 2022,5
****4,"Happy, happy, order again if Im out of stock. Bye yiii Thankyou again",Color Family:White-50PCS,04 Oct 2023,5
0***0,very fast delivery and very worth the money as kids are still using for school,Color Family:Grey-50PCS,09 Jul 2023,5
Robert L.,Everything is good,Color Family:White-50PCS,19 Jan 2024,5
Jason Y.,Good,Color Family:Black-50PCS,19 Jan 2024,5
EVELYN Y.,Good,Color Family:White-50PCS,1  week ago,5
C***.,"good value for money
fast delivery and excellent service by seller",Color Family:White-50PCS,11 Oct 2023,5
a***7,thank seller and delivery men,Color Family:Dark blue-50PCS,23 Jul 2023,5
Cherine H.,2nd time order from same seller. Perfect size for adult. Just dont use more than use 12 hour.,Color Family:Black-50PCS,14 Nov 2023,5
hanimnur81,erbaik,Color Family:Dark blue-50PCS,17 Jan 2024,5
Lee P.,thanks seller and delivery men for 1st delivery,Color Family:Dark blue-50PCS,20 Dec 2023,4
Lau L.,"Quality ok, original",Color Family:White-50PCS,11 Dec 2023,5
Lau L.,"Great design, love it!,",Color Family:Dark blue-50PCS,11 Dec 2023,5
NG S.,quality a bit thin,Color Family:White-50PCS,30 Dec 2023,5
Kew,good,Color Family:White-50PCS,01 Jul 2023,5
Theresa T.,"Thanks seller, .. good items always repeat order 👌 Recommended",Color Family:Black-50PCS,06 Sep 2023,5
Noor H.,good product and fast delivery,Color Family:Black-50PCS,07 Aug 2023,5
Ann K.,I already received with good quality and good condition.thanks sellers,Color Family:Black-50PCS,14 Dec 2023,5
Yeang C.,good,Color Family:Black-50PCS,13 Dec 2023,5
M***�,nogood,Color Family:White-50PCS,26 May 2023,5
M***.,"Nice service, good packaging , fast delivery ,will purchase next time again",Color Family:Dark blue-50PCS,12 Aug 2022,4
L***.,"The material is soft but the white colour is too thin compare to black. However, it fits my daughter’s face perfectly. It is worth the price👍🏻",Color Family:White-50PCS,02 Jul 2022,4
Maha D.,bagus,Color Family:Dark blue-50PCS,04 Dec 2023,5
D***.,👍👏....no comments...,Color Family:Matcha-50PCS,10 Sep 2022,5
nahar J.,I bought 150 pcs of mask. It is breathable and also suitable for daily use.,Color Family:Black-50PCS,07 Sep 2022,5
Rosli B.,Tq seller.received in good condition .,Color Family:Matcha-50PCS,02 Sep 2022,5
Annizan62,"Barang diterima dengan baik.
Kuantiti mencukupi.
TQ Seller.",Color Family:Black-50PCS,27 Aug 2022,5
TING S.,"quality of masks up to my expectation, thanks to seller and the courier",Color Family:White-50PCS,27 Aug 2022,5
Tan K.,Good product quality good value for money good product quality,Color Family:White-50PCS,24 Aug 2022,5
Siti A.,Tq seller🥰...murah beli dgn seller ni...berbaloi💕💕... Nnti nak repeat oder lagi😘😘😘,Color Family:Black-50PCS,23 Aug 2022,5
peiling L.,"mask quality good and very comfortable, fast delivery, cheaper price.",Color Family:White-50PCS,17 Aug 2022,5
NorHa S.,Mask hitam. Cukup ada 10 pack. Tapi nipis. Ok la asal bolh guna,Color Family:Black-50PCS,16 Aug 2022,5
Rosnita A.,received in good packing..yq,Color Family:Black-50PCS,15 Aug 2022,5
Umi B.,nice🥰🥰🥰👍👍👍,Color Family:Black-50PCS,15 Aug 2022,5
C***.,Well received. 5 packets per unit of order. Will repeat in future. Thanks for the free gift - Duckbill face mask.,Color Family:Black-50PCS,13 Aug 2022,5
M***.,Very fast delivery. Mask quality is acceptable. Cost is alright reasonable.,Color Family:White-50PCS,12 Aug 2022,5
Howlau,"fast delivery, good value for money and good product quality, thanks seller.",Color Family:White-50PCS,09 Aug 2022,5
Lucas S.,item received as described.,Color Family:Black-50PCS,04 Aug 2022,5
S***.,Very satisfied..my 3rd times repurchased from trusted seller. their quality same as products information provided. Good job 👍 and delivery partner are fast too.,Color Family:White-50PCS,03 Aug 2022,5
Wenz C.,"Received, well packed and fast. Haven't tested yet. Courier guy left it outside during rainy season without ringing doorbell.",Color Family:Grey-50PCS,28 Jul 2022,5
1***8,Good condition 👏 👌 👍 🙌 🙏 😎 👏 👌 👍 🙌 🙏 😎 👏 👌 👍 🙌 🙏 😎 👏 👌,Color Family:Black-50PCS,28 Jul 2022,5
Muhammad S.,barang bagus dan puas hati. penghanataran pun cepat. tq seller..,Color Family:Black-50PCS,28 Jul 2022,5
Isyraf F.,All the masks received in good condition. Amount of masks tally with ordered amount. Best mask for sale bang for buck worth every ringgit. 10/10 recommended would order again.,Color Family:Black-50PCS,26 Jul 2022,5
Y***i,"Delivery is very fast 👍
Quality is good .
Very nice. Thank you ❤️",Color Family:Black-50PCS,26 Jul 2022,5
elaine L.,Received in good condition. Quality ok. Quantity correct. Fast delivery. Thank you seller.,Color Family:White-50PCS,23 Jul 2022,5
1***3,Quality product baik👍👍,Color Family:Black-50PCS,23 Jul 2022,5
muhammad A.,"just the standard size and material.
nothing much to talk about this item.",Color Family:White-50PCS,07 Jul 2022,5
Azizi A.,barang selamat sampai,Color Family:Black-50PCS,06 Jul 2022,5
D***.,fast delivery ... recommended seller ... thanks for the extra free gift ... appreciate it 🙏🙏🙏🙏🙏,Color Family:White-50PCS,01 Jul 2022,5
M***.,"Received atock in good condion,a bit slow on delivery but over all is ok.Thanks seller.",Color Family:White-50PCS,30 Jun 2022,5
M Y.,"Low price, the quality is good for daily usage. Just beware this is made in china, not Korea and not medical grade",Color Family:Grey-50PCS,25 Jun 2022,5
K***.,"Received after 2 days placing order
Very fast",Color Family:Black-50PCS,24 Jun 2022,5
i***.,fast delivery,Color Family:Matcha-50PCS,24 Jun 2022,5
L***y,thanks seller and thanks Lazada and thanks delivery partner,Color Family:White-50PCS,24 Jun 2022,5
Grace H.,Fast delivery 👍 Well packing 👍 Thank you seller ☺️,Color Family:Black-50PCS,23 Jun 2022,5
chang W.,Is slightly thinner than ori yukazan but still comfy and good. Fast delivery too. Competitive pricing. Tq seller,Color Family:Black-50PCS,22 Jun 2022,5
balakrisnan,nice...item received ready...thk use seller....terbaik..👌👌👌👌,Color Family:Black,21 Jun 2022,5
Doakanaida K.,good ..tq seller,Color Family:White,09 Apr 2022,5
Amy L.,Received in good condition. Quality wise is good and will repurchase again.,Color Family:Black,05 Apr 2022,5
T***.,"Looks good, but still not using yet. Same like what advertised",Color Family:White-50PCS,15 Aug 2023,5
T***.,"Looks good, but still not using yet. Same like what advertised",Color Family:Rose Gold-50PCS,15 Aug 2023,5
Shirley P.,"👍👍👍👍terbaiklah barang yang dipesan sampai dngan selamat, sangat sangat disyorkan",Color Family:White-50PCS,23 Jul 2022,5
H***.,"despite the seller take some times to ship out, overall is OK with the products",Color Family:Black-50PCS,30 Aug 2022,5
Joan K.,The strap of the mask for grey option was different but seller already refunded my money. A+ for the service.,Color Family:Grey-50PCS,01 Aug 2022,5
M***�,"Nice service, good packaging , fast delivery ,will purchase next time again",Color Family:Black-50PCS,29 Jun 2022,5
LINDA T.,Products arrived fast and wrapped in good condition. TQ Seller. On quality wise it's quite thin compared to earlier ones.,Color Family:White-50PCS,02 Sep 2022,5
T***.,Items received in good condition. So far no defects from items with this brand. Satisfied with quality for this price.,Color Family:Rose Gold-50PCS,06 Sep 2022,5
A***.,"received in good condition, the mask look good, thing but useful. fit for man n woman face.",Color Family:Black-50PCS,24 Aug 2022,5
Anson K.,very good,Color Family:White-50PCS,29 Nov 2023,5
YOGESWARY M.,"delivery no any issues, but the quality is not similar as we purchase from shop. a bit thin layer",Color Family:Grey-50PCS,05 Aug 2022,5
Shy P.,nice!,Color Family:Black,28 Apr 2022,5
c***.,The quality and appearance are good. Will order again.,Color Family:Grey-50PCS,18 Aug 2023,5
1***8,satisfied with my order and I will order again 🙂😊☺️😊😊🙂😃☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️,Color Family:Black-50PCS,30 Jun 2022,5
1***1,good,Color Family:Black-50PCS,22 Nov 2023,4
Chan C.,good,Color Family:White-50PCS,19 Nov 2023,5
E***.,good,Color Family:Black-50PCS,27 Jul 2022,5
Vincent T.,"Worth every penny spent, well packing with no destroy at the parcel.",Color Family:Grey-50PCS,25 Jul 2022,5
L***.,Nice mask fast delivery but have some odor on the mask and the mask,Color Family:Black-50PCS,23 Jul 2022,5
C***.,Delivery time as expected. Good packaging and satisfied with the quality,Color Family:Grey-50PCS,14 Jul 2022,5
HENG N.,The product is received in appropriate condition & quantity.,Color Family:White-50PCS,21 Jul 2023,4
Soo F.,Item received in good condition.Mask quality is satisfactory.,Color Family:Black-50PCS,21 Jun 2023,5
Frances W.,good received as advertised good received as advertised person,Color Family:Black-50PCS,19 Jul 2022,5
Lee M.,comfortable and soft. the ear loop not too tight very comfortable.,Color Family:Grey-50PCS,12 Nov 2023,5
Lee M.,Good,Color Family:Rose Gold-50PCS,12 Nov 2023,5
R***.,"this is the second time i ordered from this seller. It's very disappointed, the quality and colour totally different with the 1st time that i ordered. this is not Matcha colour. and the quality of the face mask is very thin.",Color Family:Matcha-50PCS,14 Jul 2022,5
Nurul A.,"best, thanks seller. the material was thin but okay for hot weather waering.",Color Family:White-50PCS,16 Jul 2022,5
l***.,"alhamsulilah barang selamat sampai,sorry lmbt bagi ulasan rhank you",Color Family:Black-50PCS,29 Jul 2022,5
C***.,"Received in 2 days, value for money.",Color Family:White-50PCS,16 Sep 2023,5
LI L.,"Good quality, keep it up",Color Family:White-50PCS,28 Oct 2023,5
P***.,质量很好,Color Family:White-50PCS,05 Jun 2023,5
Kei K.,Good quality delivery on time .........................,Color Family:Black-50PCS,18 May 2023,5
Theresa T.,received  good condition.  I always  buy from here. tq,Color Family:Black-50PCS,11 May 2023,5
Lum S.,"Thanks seller,... product very good always repeat order 👌",Color Family:Black-50PCS,05 Oct 2023,5
Sam C.,Good condition.,Color Family:White-50PCS,25 Oct 2023,5
Yeo K.,received with good condition,Color Family:White-50PCS,24 Sep 2023,5
Emma,fast response n received,Color Family:Black-50PCS,18 Oct 2023,5
1***6,items received,Color Family:Dark blue-50PCS,15 Oct 2023,5
1***9,good,Color Family:Black-50PCS,06 Oct 2023,5
Ann K.,"ok ,good",Color Family:White-50PCS,09 Oct 2023,5
KK C.,Best.,Color Family:Dark blue-50PCS,09 Oct 2023,5
Yee T.,good,Color Family:White-50PCS,10 Sep 2023,5
Maha D.,Received within 2 days,Color Family:Black-50PCS,02 Oct 2023,5
Rekha S.,Thanks👍,Color Family:Grey-50PCS,30 Sep 2023,5
I***.,Thanks👍,Color Family:Black-50PCS,22 Sep 2023,5
Min M.,Good products,Color Family:Black-50PCS,22 Sep 2023,5
Min M.,suitable for price,Color Family:Dark blue-50PCS,22 Sep 2023,5
M***.,Good...,Color Family:White-50PCS,23 Aug 2022,5
TAN K.,cantik,Color Family:Black-50PCS,02 Sep 2023,5
Lok M.,Received in good condition,Color Family:White-50PCS,27 Sep 2023,5
C***a,Reasonable price,Color Family:Rose Gold-50PCS,25 Sep 2023,5
K***.,黑色和白色的口罩竟然不是同一个牌子的，奇怪!,Color Family:Black-50PCS,03 Jun 2022,4
Mohamed S.,"delivery takes time, Well received in good condition, good packaging but less 1pkt of face mask maybe they count in the free gift also",Color Family:White,18 Sep 2023,5
SU H.,Good 👍 quality,Color Family:Dark blue-50PCS,18 Sep 2023,5
Felicia N.,Item received in good condition,Color Family:Grey-50PCS,07 Jul 2023,5
Tang L.,"Everything good , fast delivery",Color Family:Black-50PCS,09 Jun 2023,5
WAN Y.,great quality at an affordable price,Color Family:Black-50PCS,12 Sep 2023,5
WAN Y.,good 👍👍👍👍👍,Color Family:White-50PCS,12 Sep 2023,5
********811,good,Color Family:White-50PCS,12 Sep 2023,5
zainal I.,good,Color Family:Black-50PCS,09 Sep 2023,5
Nor S.,Love it! Thanks 🙏🏻,Color Family:Black-50PCS,16 Aug 2023,5
Lee M.,Good,Color Family:Dark blue-50PCS,07 Sep 2023,5
0***9,Good,Color Family:Rose Gold-50PCS,09 Aug 2023,5
koh A.,cheap n fast delivery,Color Family:White-50PCS,06 Jul 2023,5
Kwok C.,Received in good condition,Color Family:Black-50PCS,28 May 2023,4
*******896,Quality is maintained.,Color Family:White-50PCS,12 May 2023,4
1***9,baik,Color Family:Black-50PCS,22 Aug 2023,5
AMY T.,Good,Color Family:Dark blue-50PCS,14 Aug 2023,4
Woo H.,Good,Color Family:White-50PCS,08 Aug 2023,5
Hana A.,good 👍,Color Family:Dark blue-50PCS,05 Aug 2023,5
J***k,ok,Color Family:Black-50PCS,26 Jul 2023,5
1***6,Fast delivery 👍🏼,Color Family:Black-50PCS,03 Jul 2023,5
J***.,received thank you,Color Family:White-50PCS,26 Jun 2023,5
Tan S.,good,Color Family:Black-50PCS,18 Jun 2023,5
ko T.,good,Color Family:White-50PCS,12 Jun 2023,5
****6,Good,Color Family:Black-50PCS,01 Jun 2023,5
Richard S.,😘👍fast delivery,Color Family:Rose Gold-50PCS,24 May 2023,5
P***.,good quality👍,Color Family:Matcha-50PCS,17 May 2023,4
s***n,zx,Color Family:Grey-50PCS,16 May 2023,5
chee C.,感觉有点小size,Color Family:Black-50PCS,11 May 2023,5
0***2,good,Color Family:White-50PCS,14 Aug 2022,5
D***D,Thank you very much to the seller. It took two days from the order to receive the goods. The mask has a box. The children's kn95 is individually packaged. It is suitable for my 8-year-old child. It is also very comfortable for adults to wear.,Color Family:Grey,20 Mar 2022,5
D***D,Received the product in two days. A very nice seller also gave me a 10pcs mask. The quality of the mask is very good. My children and I like it very much.,Color Family:Grey,20 Mar 2022,5
Renan G.,very fast and prompt delivery. item received in good condition.,Color Family:Matcha-50PCS,13 Nov 2022,5
ngjiahuihui,goodddd....👍,Color Family:Black-50PCS,31 Jul 2022,5
Lim G.,good quality mask & fast delivery too. thank you seller,Color Family:Black-50PCS,26 Jun 2022,5
Zaleha Z.,Ok...Dah sampai,Color Family:Black-50PCS,21 Aug 2022,5
S***.,so fast so good 👍👍👍😘😘😘👌👌👌 thank you very much 👍👍👍👌👌👌😊😊😊,Color Family:White,29 May 2022,5
Tan L.,Good received in good condition. Very fast delivery. Thank you seller.,Color Family:Grey-50PCS,18 Dec 2022,5
Muhamad S.,good product quality good value for money and fast shipping,Color Family:Black-50PCS,17 Jul 2022,5
Y***.,"品质一般，有一点点粗糙，大致上是干净能接受的。运输快速。overall acceptable, smell a little bit, compare to colour type are much better. Easy to breath.",Color Family:White-50PCS,18 Sep 2022,5
Eunice T.,2nd time order. Fast delivery and Material/ price acceptable.,Color Family:Rose Gold-50PCS,22 Mar 2023,5
ainin S.,"penghantaran sangat cepat,kualiti pn ok n harga pn murah berbaloi beli.. tq seller👍👍👍👍",Color Family:Black,19 Jun 2022,5
Valerie N.,Arrived in gd condition. Good value.. but don't think really made in Korea.,Color Family:White-50PCS,14 Aug 2022,5
******635,Barang diterima dengan selamat dan cukup harap barang berkualiti dan berjamin saya suka good packing 👍👍👍👍👍,Color Family:White-50PCS,10 Jul 2022,5
Tan K.,Good product quality good value for money fast delivery good seller service,Color Family:Black-50PCS,12 Mar 2023,5
Tan L.,Very fast delivery. Received in good condition. Thank you seller.,Color Family:Black-50PCS,26 Mar 2023,5
Helen C.,,Color Family:Black-50PCS,16 Mar 2023,5
Tan S.,,Color Family:Grey-50PCS,19 Oct 2022,5
Jesmond K.,⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾⁽⁽ଘ😇ଓ⁾⁾,Color Family:Black-50PCS,15 Jan 2023,5
h***.,"feel disappointed, I ordered 50 black, 50 grey, 50 white, but received 50 white & 100 black instead... 😒",Color Family:Black,19 Mar 2022,5
Wendy S.,Good product . Will buy it again,Color Family:White,19 Mar 2022,5
Chang C.,,Color:Black,17 May 2022,5
EvanYong,nice👍🏻,Color Family:White-50PCS,14 Mar 2024,5
Lee F.,quality thin not like normal kf94 mask but delivery fast.,Color Family:Grey-50PCS,02 Dec 2023,2
Lee F.,quality thin n not very good but very fast delivery,Color Family:Dark blue-50PCS,02 Dec 2023,2
Yan E.,,Color Family:Black-50PCS,02 Jul 2024,5
Yan E.,,Color Family:White-50PCS,02 Jul 2024,5
lim C.,,Color Family:Dark blue-50PCS,19 Jun 2024,5
Tang C.,,Color Family:Black-50PCS,26 May 2024,5
SAY L.,,Color Family:White-50PCS,16 May 2024,5
P***.,,Color Family:White-50PCS,30 Sep 2023,5
R***.,,Color Family:Grey-50PCS,12 Oct 2023,5
LAI S.,,Color Family:Grey-50PCS,11 Oct 2023,5
LAI S.,,Color Family:Dark blue-50PCS,11 Oct 2023,5
Hairul A.,Terbaik,Color Family:Grey,05 Jun 2022,5
*******648,,Color Family:Black-50PCS,22 Sep 2023,5
Iswaran M.,only get 9 pack,Color Family:Black-50PCS,15 May 2023,5
blue R.,"hi seller, ordered item received with good condition, i will repeat order soon.",Color Family:Black-50PCS,18 Sep 2023,5
NG S.,good,Color Family:White-50PCS,24 Dec 2023,5
Vivien L.,,Color Family:Black-50PCS,11 Sep 2023,5
Kinki S.,,Color Family:Grey-50PCS,10 Sep 2022,5
Dedy T.,ok lah,Color Family:Black-50PCS,24 Mar 2023,5
See S.,,Color Family:Black-50PCS,06 Sep 2023,5
Ling S.,"received in good order and condition, thank you very much seller.",Color Family:White-50PCS,16 Mar 2022,5
P***.,满意,Color:Grey,17 Aug 2023,5
1***3,all good . can buy,Color Family:Black-50PCS,16 Mar 2023,5
Theresa T.,"thanks seller,..sure repeat order... delivery very fast 👌",Color Family:Black-50PCS,16 Mar 2023,5
OOI B.,Nice to wear and my daughter like this colour,Color Family:Black-50PCS,13 Mar 2023,5
Tham C.,Quality is good. Speedy delivery. Packing just normal. Tq seller.,Color Family:Black-50PCS,09 Mar 2023,5
Marissa,"good quality and fit, came very quickly and this is my 3rd time buying from this supplier",Color Family:White-50PCS,06 Mar 2023,5
AgnesQ,inner layer of mask is damn rough... regret buying,Color Family:Black-50PCS,27 Feb 2023,5
Jessy L.,good👍👍👍,Color Family:White-50PCS,03 Feb 2023,5
Theresa T.,"Thanks seller,.. delivery very fast sure repeat order 👌😊😊",Color Family:White-50PCS,26 Jan 2023,5
Abdul L.,"Excellent as always. Masks are consistently good, which is why I always reorder from them",Color Family:Grey-50PCS,23 Jan 2023,5
Rajen,ok satisfied with product and delivery on time,Color Family:Grey-50PCS,20 Jan 2023,5
Sharvin,EVERYTHING IS GREAT,Color Family:Black-50PCS,17 Jan 2023,5
saiful,barang sampai,Color Family:Black-50PCS,13 Jan 2023,5
B***.,"Cheaper price, comfortable to wear and repeat order",Color Family:White-50PCS,09 Jan 2023,5
Mohammad A.,"good quality, tnq seller",Color Family:White-50PCS,04 Jan 2023,5
1***9,棒 很快就收到了👍,Color Family:Black-50PCS,03 Jan 2023,5
N***.,Fast delivery,Color Family:Grey-50PCS,03 Jan 2023,5
Shanker R.,Fast Delivery,Color Family:White-50PCS,02 Jan 2023,5
SARIMI B.,"Terima kasjh, bilangan mencukupi dan terima kasih juga pada deliver",Color Family:Black-50PCS,28 Dec 2022,5
Hyperjasper,received in good order,Color Family:Matcha-50PCS,23 Dec 2022,5
Sandy W.,"Material ok, delivery fast, but maybe mask a bit small for me, always slip off my nose",Color Family:Rose Gold-50PCS,23 Dec 2022,5
1***3,received in good condition.  always buy.,Color Family:Black-50PCS,22 Dec 2022,5
Pat M.,prompt delivery. packaging good. my 2nd order. product good quality 👍👍👍,Color Family:Grey-50PCS,20 Dec 2022,5
r***.,Very fast delivery n product is good quality. This is my third purchase.tq,Color Family:White-50PCS,19 Dec 2022,5
SW,satisfied,Color Family:Black-50PCS,13 Dec 2022,5
Brian W.,"Budget mask, overall is thinner than expensive one but give and take is expected for budget mask",Color Family:Black-50PCS,12 Dec 2022,5
I***.,received with good condition and thanks buyer,Color Family:Black-50PCS,12 Dec 2022,5
Apon S.,Aku order 200.pcs........ ada dapat 160...,Color Family:Black-50PCS,10 Dec 2022,5
AZRIN B.,Received item in good condition & well packed,Color Family:Black-50PCS,03 Dec 2022,5
*******566,Quality no bad and fast delivery. Will buy again.,Color Family:White-50PCS,01 Dec 2022,5
C***.,"this it's my second purchase, value for monies.",Color Family:Matcha-50PCS,23 Nov 2022,5
Azlan B.,terima kasih,Color Family:Rose Gold-50PCS,16 Nov 2022,5
HC L.,"packing qty not consistant, many pack only 9 pcs not 10 as per mention
please check",Color Family:White-50PCS,16 Nov 2022,5
Susan L.,Repeat orders again! This is my favourite mask & good products.,Color Family:Black-50PCS,12 Nov 2022,5
Sharon T.,good quality!,Color Family:Matcha-50PCS,11 Nov 2022,5
Celine L.,worth buying,Color Family:Black-50PCS,09 Nov 2022,5
1***7,Barang dah sampai..,Color Family:Matcha-50PCS,09 Nov 2022,5
chinthai,Material Quality not as expected...,Color Family:Grey-50PCS,09 Nov 2022,5
Subhana S.,Really good shipping and I got my order within 5 days. Very efficient and good packaging as well,Color Family:Black-50PCS,24 Oct 2022,5
美美 李.,"fast delivery,good product, recommend good good good good",Color Family:Black-50PCS,20 Oct 2022,5
ng K.,Tp nipis sikit masknya. Overall ok👍👍👍👍👍👍👍👍,Color Family:White-50PCS,18 Oct 2022,5
T***.,received in good condition. nicely packed. good product bought a few times.,Color Family:Black-50PCS,15 Oct 2022,5
F***.,Received in good condition. Nicely packed. Good product. Bought 2 times.,Color Family:Black-50PCS,15 Oct 2022,5
X***.,Quick delivery and product is good.,Color Family:White-50PCS,01 Oct 2022,5
0***4,Fast delivery.Product arrived at good condition. Will buy from this seller again.,Color Family:Black-50PCS,28 Sep 2022,5
Lim K.,fast delivery.,Color Family:Grey-50PCS,23 Sep 2022,5
Muhammad S.,dah sampai tq yaaaaaaa ... nnti i repeat lg beli sini okehhh,Color Family:Black-50PCS,22 Sep 2022,5
BELINDA L.,"Fast delivery 
Reasonable price 
Good product 
Good quality 
Will repeat order",Color Family:White-50PCS,21 Sep 2022,5
teo L.,barang sudah sampai quality ok anak pakai do kl barang pun cepat sampai,Color Family:Black-50PCS,17 Sep 2022,5
